name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Gap angle,cos(gap angle),UAV Speed,UAV Payload,Final UAV Speed
"Birmingham, England, United Kingdom",6/16/2022,24.9,24.9,15.9,57.72,0,38.1,,0,0,26.5,19.7,213.9,1011.7,77,24.1,725,2.6,7,10,Partially cloudy,partly-cloudy-day,,184,0.7237914356,22.85048949,6.229202854,41.28146741
"Birmingham, England, United Kingdom",6/16/2022,25.2,25.2,15.4,54.56,0,38.1,,0,0,29.6,22.1,212.1,1011.3,54.1,24.1,722,2.6,7,10,Partially cloudy,partly-cloudy-day,,83,0.6810666475,28.48276641,6.463905189,47.68958363
"Birmingham, England, United Kingdom",6/16/2022,25.5,25.5,14.8,51.57,0.2,38.1,rain,0,0,32.8,24.5,210.4,1011,31.2,24.1,719,2.6,7,10,Partially cloudy,partly-cloudy-day,,60,0.6641741462,24.30856887,6.166665664,45.39809562
"Birmingham, England, United Kingdom",6/16/2022,24.8,24.8,15,54.58,0,38.1,,0,0,36.1,23.8,211,1011,22.5,24.1,647.3,2.3,6,10,Partially cloudy,partly-cloudy-day,,311,0.9920595987,20.7245226,14.83757199,51.84776229
"Birmingham, England, United Kingdom",6/16/2022,24.1,24.1,15.2,57.78,0,38.1,,0,0,39.5,23,211.5,1011,13.7,24.1,575.7,2.1,6,10,Clear,clear-day,,162,-0.08069824335,22.94094628,4.583629852,19.53277798
"Birmingham, England, United Kingdom",6/16/2022,23.4,23.4,15.5,61.17,0,38.1,,0,0,42.8,22.3,212.1,1011,5,24.1,504,1.8,5,10,Clear,clear-day,,227,0.9986671377,27.65847701,10.38889666,59.4255957
"Birmingham, England, United Kingdom",6/16/2022,21.7,21.7,15.1,65.98,0,9.5,,0,0,45,21.8,213,1011.3,36.7,24.1,367.3,1.3,4,10,Partially cloudy,partly-cloudy-day,,165,-0.7307850508,22.86779406,6.230272581,-2.793581245
"Birmingham, England, United Kingdom",6/16/2022,20.1,20.1,14.7,71.25,0,9.5,,0,0,47.2,21.4,213.9,1011.7,68.3,24.1,230.7,0.8,2,10,Partially cloudy,partly-cloudy-day,,218,0.8811739533,26.13153183,11.62188985,54.068987
"Birmingham, England, United Kingdom",6/16/2022,18.5,18.5,14.4,77.03,0,9.5,,0,0,49.3,20.9,214.8,1012,100,24.1,94,0.3,0,10,Overcast,cloudy,,134,0.9139064419,25.00567072,10.42973297,54.39755844
"Birmingham, England, United Kingdom",6/16/2022,17.3,17.3,14.2,82.36,0,9.5,,0,0,45.4,19.3,213.4,1012,96.2,24.1,62.7,0.2,0,10,Overcast,cloudy,,296,0.3308503522,22.64163317,1.475302765,32.81488645
"Birmingham, England, United Kingdom",6/17/2022,16.1,16.1,14.1,88.12,0,9.5,,0,0,41.4,17.8,212,1012,92.4,24.1,31.3,0.1,0,10,Overcast,cloudy,,60,0.6641741462,21.99222196,14.69671345,39.0014655
"Birmingham, England, United Kingdom",6/17/2022,14.9,14.9,14,94.35,0,9.5,,0,0,37.4,16.2,210.6,1012,88.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,176,0.8981626889,29.52630871,2.507398964,52.55191855
"Birmingham, England, United Kingdom",6/17/2022,14.7,14.7,13.8,94.75,0,4.8,,0,0,37.7,16.2,208.3,1012,92.4,24.1,0,,0,10,Overcast,cloudy,,23,-0.09504569302,25.46191294,1.345727649,22.73701356
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,13.7,95.15,0,4.8,,0,0,37.9,16.2,206.1,1012,96.2,24.1,0,,0,10,Overcast,cloudy,,324,-0.986975587,21.32640611,2.773659521,-5.044518395
"Birmingham, England, United Kingdom",6/17/2022,14.3,14.3,13.6,95.56,0,4.8,,0,0,38.2,16.2,203.8,1012,100,24.1,0,,0,10,Overcast,cloudy,,30,-0.9121880689,22.42110976,0.2894438281,-1.703437512
"Birmingham, England, United Kingdom",6/17/2022,14.3,14.3,12.5,88.94,0,4.8,,0,0,39.8,16.6,204.6,1012,100,24.1,4.3,0,0,10,Overcast,cloudy,,66,0.5767046969,20.61335572,4.080627553,35.75433726
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,11.5,82.73,0,4.8,,0,0,41.5,16.9,205.3,1012,100,24.1,8.7,0,0,10,Overcast,cloudy,,159,0.8310781693,29.1031131,11.29483337,50.16572828
"Birmingham, England, United Kingdom",6/17/2022,14.5,14.5,10.5,76.91,0,4.8,,0,0,43.2,17.3,206.1,1012,100,24.1,13,0,0,10,Overcast,cloudy,,96,-0.8608273156,22.56999808,3.579495002,-2.790105307
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,11.4,82.19,0,4.8,,0,0,42.8,17.9,208.7,1012.3,100,24.1,17.3,0,0,10,Overcast,cloudy,,17,0.9909645986,25.25851329,11.16804266,52.44061834
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,12.4,87.78,0,4.8,,0,0,42.5,18.5,211.2,1012.7,100,24.1,21.7,0.1,0,10,Overcast,cloudy,,253,0.8659682127,29.3922431,1.184295043,55.00723763
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,13.4,93.72,0.3,4.8,rain,0,0,42.1,19.1,213.8,1013,100,24.1,26,0.1,0,10,Overcast,cloudy,,37,-0.8073204315,28.15234884,0.5559514869,3.553275945
"Birmingham, England, United Kingdom",6/17/2022,15.2,15.2,13.8,90.96,0,4.8,,0,0,40.1,19.2,218.8,1013,100,24.1,58,0.2,1,10,Overcast,cloudy,,345,0.9897992344,28.0085264,3.744386055,56.91106455
"Birmingham, England, United Kingdom",6/17/2022,16.1,16.1,14.2,88.31,0,4.8,,0,0,38,19.3,223.9,1013,100,24.1,90,0.3,1,10,Overcast,cloudy,,208,-0.1093734253,20.6770674,10.45809817,16.01483107
"Birmingham, England, United Kingdom",6/17/2022,17,17,14.6,85.77,0,4.8,,0,0,36,19.4,228.9,1013,100,24.1,122,0.4,1,10,Overcast,cloudy,,133,0.3946564838,26.10439033,8.123720155,36.14042575
"Birmingham, England, United Kingdom",6/17/2022,17.2,17.2,14.8,85.79,0,19,,0,0,34.9,19.4,227.5,1013,100,24.1,146.3,0.5,1,10,Overcast,cloudy,,8,0.953458383,29.8105533,2.358701705,56.72355811
"Birmingham, England, United Kingdom",6/17/2022,17.4,17.4,15,85.82,0,19,,0,0,33.8,19.4,226.2,1013,100,24.1,170.7,0.6,2,10,Overcast,cloudy,,341,-0.9564813744,22.43000508,0.1166034921,-4.775092009
"Birmingham, England, United Kingdom",6/17/2022,17.7,17.7,15.3,85.84,0.2,19,rain,0,0,32.8,19.4,224.8,1013,100,24.1,195,0.7,2,10,Overcast,cloudy,,230,-0.5801416008,21.29405318,2.133451291,4.655756927
"Birmingham, England, United Kingdom",6/17/2022,17.4,17.4,15.1,86.37,0,19,,0,0,33.6,18.8,227.5,1013,76,24.1,167.7,0.6,2,10,Partially cloudy,partly-cloudy-day,,267,-0.01229635263,22.82975252,8.909474345,21.13225998
"Birmingham, England, United Kingdom",6/17/2022,17.2,17.2,15,86.91,0,19,,0,0,34.4,18.2,230.3,1013,52,24.1,140.3,0.5,1,10,Partially cloudy,partly-cloudy-day,,146,-0.6391316829,20.7995611,11.12501646,1.754390244
"Birmingham, England, United Kingdom",6/17/2022,17,17,14.9,87.44,0.5,19,rain,0,0,35.3,17.6,233,1013,28,24.1,113,0.4,1,10,Partially cloudy,partly-cloudy-day,,297,-0.3985242324,25.36708996,4.450793288,13.84421524
"Birmingham, England, United Kingdom",6/17/2022,16.1,16.1,14.4,89.27,0,14.3,,0,0,35.3,17.3,231.6,1013,20.3,24.1,103.3,0.4,1,10,Partially cloudy,partly-cloudy-day,,72,-0.9268094067,26.20516791,6.877110408,0.2345937218
"Birmingham, England, United Kingdom",6/17/2022,15.3,15.3,13.9,91.16,0,14.3,,0,0,35.3,16.9,230.1,1013,12.7,24.1,93.7,0.3,1,10,Clear,clear-day,,184,0.7237914356,27.85798255,5.658453386,45.86102498
"Birmingham, England, United Kingdom",6/17/2022,14.5,14.5,13.4,93.11,0.5,14.3,rain,0,0,35.3,16.6,228.7,1013,5,24.1,84,0.3,0,10,Clear,clear-night,,322,-0.2359003928,25.88637211,7.878661366,18.38735882
"Birmingham, England, United Kingdom",6/17/2022,13.8,13.8,12.8,93.69,0,14.3,,0,0,34.9,15.8,224.9,1013,28.9,24.1,56,0.2,0,10,Partially cloudy,partly-cloudy-night,,242,0.1587905577,22.63668971,3.840005618,26.04574884
"Birmingham, England, United Kingdom",6/18/2022,13.1,13.1,12.2,94.27,0,14.3,,0,0,34.6,15.1,221,1013,52.7,24.1,28,0.1,0,10,Partially cloudy,partly-cloudy-night,,285,0.7639058926,23.42898693,10.00320539,40.45869767
"Birmingham, England, United Kingdom",6/18/2022,12.5,12.5,11.7,94.87,0,14.3,,0,0,34.2,14.4,217.2,1013,76.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,312,0.8132916874,24.55434801,9.661258784,42.11078601
"Birmingham, England, United Kingdom",6/18/2022,12.3,12.3,11.5,94.86,0,14.3,,0,0,32.6,13.4,209.1,1012,84.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,193,0.9490166877,24.92385168,11.38697994,44.00911492
"Birmingham, England, United Kingdom",6/18/2022,12.1,12.1,11.3,94.85,0,14.3,,0,0,31.1,12.5,201.1,1011,92.2,24.1,0,,0,10,Overcast,cloudy,,81,-0.6779755735,24.18051584,7.531005224,8.862051999
"Birmingham, England, United Kingdom",6/18/2022,11.9,11.9,11.1,94.85,0,14.3,,0,0,29.5,11.5,193,1010,100,24.1,0,,0,10,Overcast,cloudy,,187,0.0908506772,24.34518705,5.822150061,25.16061799
"Birmingham, England, United Kingdom",6/18/2022,12.8,12.8,11.8,94.05,0,14.3,,0,0,34.7,14.4,190.6,1009.3,99.9,24.1,9,0,0,10,Overcast,cloudy,,273,-0.970856996,23.59887811,13.60329635,-1.516568885
"Birmingham, England, United Kingdom",6/18/2022,13.7,13.7,12.6,93.27,0,14.3,,0,0,39.8,17.3,188.2,1008.7,99.8,24.1,18,0.1,0,10,Overcast,cloudy,,145,0.0537171539,29.55441224,3.945845892,30.277106
"Birmingham, England, United Kingdom",6/18/2022,14.6,14.6,13.4,92.51,0,14.3,,0,0,45,20.2,185.8,1008,99.7,24.1,27,0.1,0,10,Overcast,cloudy,,312,0.8132916874,23.75008572,7.88516262,48.70185734
"Birmingham, England, United Kingdom",6/18/2022,14.9,14.9,14,93.94,0,19,,0,0,45.6,21.7,190.9,1007.3,99.8,17.7,28,0.1,0,10,Overcast,cloudy,,294,0.966227387,23.60217658,4.974739578,55.55064047
"Birmingham, England, United Kingdom",6/18/2022,15.3,15.3,14.6,95.39,0,19,,0,0,46.2,23.3,195.9,1006.7,99.9,11.4,29,0.1,0,10,Overcast,cloudy,,266,-0.6884925196,21.19792563,6.000222542,-4.184788705
"Birmingham, England, United Kingdom",6/18/2022,15.7,15.7,15.2,96.84,0.2,19,rain,0,0,46.8,24.8,201,1006,100,5,30,0.1,0,10,Overcast,cloudy,,86,0.1504654149,26.39704811,8.409233577,30.5288996
"Birmingham, England, United Kingdom",6/18/2022,16.5,16.5,15,90.66,0,19,,0,0,47.4,26.3,211.5,1005.7,71.4,9.4,120.3,0.4,1,10,Partially cloudy,partly-cloudy-day,,277,0.9229346707,26.7316501,3.242337822,62.10757016
"Birmingham, England, United Kingdom",6/18/2022,17.4,17.4,14.8,84.9,0,19,,0,0,48,27.7,221.9,1005.3,42.9,13.7,210.7,0.8,2,10,Partially cloudy,partly-cloudy-day,,288,0.03090828933,21.92486007,13.24821808,21.24070758
"Birmingham, England, United Kingdom",6/18/2022,18.3,18.3,14.7,79.53,1,19,rain,0,0,48.6,29.2,232.4,1005,14.3,18.1,301,1.1,3,10,Clear,clear-day,,329,0.7279025706,26.15052761,5.075373319,55.96593361
"Birmingham, England, United Kingdom",6/18/2022,18.8,18.8,13.3,70.39,0,38.1,,0,0,46.1,29.3,233.8,1004.7,27.8,19.9,416,1.5,4,10,Partially cloudy,partly-cloudy-day,,122,-0.9991412226,28.27442805,3.09899223,-13.88277376
"Birmingham, England, United Kingdom",6/18/2022,19.3,19.3,11.9,62.26,0,38.1,,0,0,43.6,29.4,235.3,1004.3,41.3,21.7,531,1.9,5,10,Partially cloudy,partly-cloudy-day,,18,0.635885614,24.72097039,1.53404379,50.5657106
"Birmingham, England, United Kingdom",6/18/2022,19.9,19.9,10.6,55.02,0.5,38.1,rain,0,0,41,29.5,236.7,1004,54.8,23.5,646,2.3,6,10,Partially cloudy,partly-cloudy-day,,76,0.9732486875,27.27083909,7.218395161,65.32355882
"Birmingham, England, United Kingdom",6/18/2022,19,19,10.3,56.92,0,38.1,,0,0,40.9,27.4,235.3,1003.7,37.6,23.7,593,2.1,6,10,Partially cloudy,partly-cloudy-day,,174,-0.3696672623,25.49765518,4.067546816,10.64044711
"Birmingham, England, United Kingdom",6/18/2022,18.2,18.2,10,58.91,0,38.1,,0,0,40.8,25.2,233.9,1003.3,20.5,23.9,540,2,5,10,Partially cloudy,partly-cloudy-day,,241,-0.5544036162,28.83557243,3.608345785,8.131449622
"Birmingham, England, United Kingdom",6/18/2022,17.4,17.4,9.8,60.98,0.2,38.1,rain,0,0,40.7,23,232.5,1003,3.3,24.1,487,1.8,5,10,Clear,clear-day,,74,0.3035325584,29.33482301,0.6747880059,39.48258769
"Birmingham, England, United Kingdom",6/18/2022,15.6,15.6,9.2,65.55,0,9.5,,0,0,40.1,21.5,229.8,1003.3,3.1,24.1,356.3,1.3,4,10,Clear,clear-day,,305,-0.1034305886,21.86342963,3.736708881,17.98761545
"Birmingham, England, United Kingdom",6/18/2022,13.9,13.9,8.6,70.54,0,9.5,,0,0,39.5,19.9,227.1,1003.7,2.9,24.1,225.7,0.8,2,10,Clear,clear-day,,37,-0.8073204315,21.89063974,8.312005609,-3.9025356
"Birmingham, England, United Kingdom",6/18/2022,12.2,12.2,8.1,76.03,0,9.5,,0,0,38.9,18.4,224.4,1004,2.7,24.1,95,0.3,0,10,Clear,clear-night,,122,-0.9991412226,28.79097561,10.23431888,-1.935049609
"Birmingham, England, United Kingdom",6/18/2022,11.2,11.2,7.9,79.77,0,9.5,,0,0,40.1,18.4,224.1,1004,1.8,24.1,63.3,0.2,0,10,Clear,clear-night,,175,0.3601800196,23.18555956,10.03685926,32.11783705
"Birmingham, England, United Kingdom",6/19/2022,10.3,10.3,7.7,83.73,0,9.5,,0,0,41.3,18.4,223.8,1004,0.9,24.1,31.7,0.1,0,10,Clear,clear-night,,282,-0.9803032332,28.77245774,11.79967384,-2.338470082
"Birmingham, England, United Kingdom",6/19/2022,9.4,6.7,7.5,87.92,0,9.5,,0,0,42.5,18.4,223.5,1004,0,24.1,0,,0,10,Clear,clear-night,,7,0.4946162723,25.78577577,1.385804404,40.26118573
"Birmingham, England, United Kingdom",6/19/2022,8.7,6,7,89.07,0,23.8,,0,0,41.3,17,218.8,1003.7,0.5,24.1,0,,0,10,Clear,clear-night,,262,0.5698002381,23.90085762,1.839714027,39.57761163
"Birmingham, England, United Kingdom",6/19/2022,7.9,5.3,6.5,90.25,0,23.8,,0,0,40.1,15.7,214.2,1003.3,1,24.1,0,,0,10,Clear,clear-night,,72,-0.9268094067,22.94701031,11.68394437,-3.314447823
"Birmingham, England, United Kingdom",6/19/2022,7.3,4.6,6,91.45,0,23.8,,0,0,38.9,14.4,209.5,1003,1.5,24.1,0,,0,10,Clear,clear-night,,348,-0.7266922303,21.91887004,1.700469328,3.658323063
"Birmingham, England, United Kingdom",6/19/2022,8.1,5.5,6.1,86.8,0,23.8,,0,0,39,16,211.3,1003,1,24.1,23.3,0.1,0,10,Clear,clear-day,,180,-0.8205810566,22.10529338,8.150543273,-0.7699082967
"Birmingham, England, United Kingdom",6/19/2022,9,6.4,6.2,82.43,0,23.8,,0,0,39.1,17.5,213,1003,0.5,24.1,46.7,0.2,0,10,Clear,clear-day,,312,0.8132916874,25.84355964,11.35445186,46.61048188
"Birmingham, England, United Kingdom",6/19/2022,9.9,7.3,6.3,78.3,0,23.8,,0,0,39.2,19.1,214.8,1003,0,24.1,70,0.3,1,10,Clear,clear-day,,356,-0.4857344713,28.00446413,5.502826721,12.61565073
"Birmingham, England, United Kingdom",6/19/2022,11.4,11.4,5.9,69.09,0,38.1,,0,0,37.9,20.9,217.9,1002.7,2.7,24.1,205.3,0.8,2,10,Clear,clear-day,,159,0.8310781693,27.64677359,7.568468187,52.03133742
"Birmingham, England, United Kingdom",6/19/2022,12.9,12.9,5.6,61.04,0,38.1,,0,0,36.6,22.7,221,1002.3,5.3,24.1,340.7,1.2,3,10,Clear,clear-day,,206,-0.9994548946,24.10060396,1.661390603,-8.620900504
"Birmingham, England, United Kingdom",6/19/2022,14.5,14.5,5.3,53.99,0,38.1,,0,0,35.3,24.5,224.1,1002,8,24.1,476,1.7,5,10,Clear,clear-day,,95,-0.2857427447,27.13992646,9.879008216,15.65861935
"Birmingham, England, United Kingdom",6/19/2022,14.9,14.9,5.7,54.09,0,38.1,,0,0,35.8,25.6,223.5,1001.3,32.9,22.9,580.7,2.1,6,10,Partially cloudy,partly-cloudy-day,,107,-0.1688428846,28.3084153,8.930036404,20.68682335
"Birmingham, England, United Kingdom",6/19/2022,15.3,15.3,6.1,54.2,0,38.1,,0,0,36.2,26.6,222.9,1000.7,57.8,21.6,685.3,2.4,7,10,Partially cloudy,partly-cloudy-day,,7,0.4946162723,24.33660161,5.452319046,41.38948597
"Birmingham, England, United Kingdom",6/19/2022,15.7,15.7,6.5,54.3,0.3,38.1,rain,0,0,36.7,27.7,222.3,1000,82.7,20.4,790,2.8,8,10,Partially cloudy,partly-cloudy-day,,216,-0.4039987275,26.81192279,13.64070273,9.224164031
"Birmingham, England, United Kingdom",6/19/2022,15.4,15.4,6.9,56.66,0,33.3,,0,0,35,26,226.7,999.7,86.6,16.7,721,2.6,7,10,Partially cloudy,partly-cloudy-day,,12,-0.8963023075,20.42084604,10.44937189,-12.6815845
"Birmingham, England, United Kingdom",6/19/2022,15.2,15.2,7.3,59.11,0,33.3,,0,0,33.4,24.4,231.1,999.3,90.6,13.1,652,2.3,7,10,Overcast,cloudy,,90,-0.2995153948,26.74122408,4.621685293,15.93808119
"Birmingham, England, United Kingdom",6/19/2022,15,15,7.7,61.66,1.3,33.3,rain,0,0,31.7,22.7,235.5,999,94.5,9.4,583,2.1,6,10,Overcast,cloudy,,112,-0.4116925299,28.92567454,4.995742089,15.13233721
"Birmingham, England, United Kingdom",6/19/2022,13.9,13.9,8.2,68.66,0,33.3,,0,0,31.3,21,245.8,999.3,96,14.3,511,1.8,5,10,Overcast,cloudy,,137,-0.249872231,28.73907294,9.537823658,19.57614616
"Birmingham, England, United Kingdom",6/19/2022,12.8,12.8,8.8,76.48,0,33.3,,0,0,31,19.3,256,999.7,97.5,19.2,439,1.6,4,10,Overcast,cloudy,,326,0.08489703188,20.49894301,3.963363621,22.29852162
"Birmingham, England, United Kingdom",6/19/2022,11.8,11.8,9.4,85.23,1.5,33.3,rain,0,0,30.6,17.6,266.3,1000,99,24.1,367,1.3,4,10,Overcast,cloudy,,349,-0.9999480821,24.55778035,3.159843632,-1.72846395
"Birmingham, England, United Kingdom",6/19/2022,10.9,10.9,8.7,86.1,0,4.8,,0,0,33.4,17.2,254.8,1000.3,99.3,24.1,269.3,1,3,10,Overcast,cloudy,,280,-0.271910817,25.65750707,8.492508859,17.10313369
"Birmingham, England, United Kingdom",6/19/2022,10,10,7.9,86.99,0,4.8,,0,0,36.1,16.7,243.3,1000.7,99.7,24.1,171.7,0.6,2,10,Overcast,cloudy,,285,0.7639058926,23.12148658,14.1136298,41.06630564
"Birmingham, England, United Kingdom",6/19/2022,9.2,6.7,7.3,87.9,0.1,4.8,rain,0,0,38.9,16.2,231.8,1001,100,24.1,74,0.3,0,10,Overcast,cloudy,,286,0.9989577808,24.94175565,13.55234842,49.24695721
"Birmingham, England, United Kingdom",6/19/2022,8.9,6.2,7.1,88.68,0,4.8,,0,0,39.8,17.2,228.1,1001,100,24.1,49.3,0.2,0,10,Overcast,cloudy,,73,-0.4247754213,23.27572794,12.72767756,9.480667492
"Birmingham, England, United Kingdom",6/20/2022,8.6,5.8,6.9,89.47,0,4.8,,0,0,40.8,18.1,224.4,1001,100,24.1,24.7,0.1,0,10,Overcast,cloudy,,342,-0.5034467144,22.89879162,6.688129666,7.281019932
"Birmingham, England, United Kingdom",6/20/2022,8.3,5.3,6.8,90.27,0,4.8,,0,0,41.8,19.1,220.7,1001,100,24.1,0,,0,10,Overcast,cloudy,,40,0.0393295832,29.5711099,6.999127338,29.38143667
"Birmingham, England, United Kingdom",6/20/2022,8.3,5.3,6.8,90.27,0,4.8,,0,0,42.1,19.6,221.1,1001,100,24.1,0,,0,10,Overcast,cloudy,,269,0.9960537049,25.14254944,14.81029658,53.379164
"Birmingham, England, United Kingdom",6/20/2022,8.3,5.3,6.8,90.27,0,4.8,,0,0,42.5,20,221.4,1001,100,24.1,0,,0,10,Overcast,cloudy,,349,-0.9999480821,22.76774409,13.61818266,-10.64524327
"Birmingham, England, United Kingdom",6/20/2022,8.4,5.3,6.9,90.28,0,4.8,,0,0,42.8,20.5,221.8,1001,100,24.1,0,,0,10,Overcast,cloudy,,9,0.9044019057,28.44306096,1.120575641,57.10603168
"Birmingham, England, United Kingdom",6/20/2022,8.7,5.7,7.2,89.89,0,4.8,,0,0,40.7,20.4,225.3,1001.3,100,24.1,3.7,0,0,10,Overcast,cloudy,,65,-0.1320357991,22.71013446,14.78191049,16.34377978
"Birmingham, England, United Kingdom",6/20/2022,9.1,6.2,7.4,89.51,0,4.8,,0,0,38.5,20.3,228.9,1001.7,100,24.1,7.3,0,0,10,Overcast,cloudy,,78,-0.1546293588,25.24624958,12.76382879,18.36949124
"Birmingham, England, United Kingdom",6/20/2022,9.5,6.7,7.8,89.14,0.4,4.8,rain,0,0,36.4,20.2,232.4,1002,100,24.1,11,0,0,10,Overcast,cloudy,,74,0.3035325584,23.24783503,2.467721836,31.94672435
"Birmingham, England, United Kingdom",6/20/2022,10.6,10.6,7.9,83.57,0,23.8,,0,0,35.2,21.5,238.3,1002.3,99.4,21.4,96.7,0.3,1,10,Overcast,cloudy,,278,0.9387019537,22.3626164,8.060917892,50.16531192
"Birmingham, England, United Kingdom",6/20/2022,11.7,11.7,8.1,78.41,0,23.8,,0,0,34,22.8,244.2,1002.7,98.7,18.7,182.3,0.7,2,10,Overcast,cloudy,,163,-0.7365110426,26.93616968,6.872520338,2.223494634
"Birmingham, England, United Kingdom",6/20/2022,12.9,12.9,8.3,73.61,0.4,23.8,rain,0,0,32.8,24.1,250.1,1003,98.1,16,268,1,3,10,Overcast,cloudy,,106,-0.7936390492,20.71180446,2.282312613,-5.680457438
"Birmingham, England, United Kingdom",6/20/2022,13.4,13.4,8.4,71.89,0,23.8,,0,0,33.4,24.5,251.4,1003.3,98.7,15.8,376.7,1.4,4,10,Overcast,cloudy,,147,-0.9915208992,28.34555436,9.225689404,-6.532336598
"Birmingham, England, United Kingdom",6/20/2022,13.9,13.9,8.5,70.22,0,23.8,,0,0,34,24.8,252.8,1003.7,99.4,15.5,485.3,1.7,5,10,Overcast,cloudy,,51,0.9196580989,29.17538622,4.227071921,59.50944544
"Birmingham, England, United Kingdom",6/20/2022,14.4,14.4,8.7,68.6,1.3,23.8,rain,0,0,34.6,25.2,254.1,1004,100,15.3,594,2.1,6,10,Overcast,cloudy,,344,0.8229817705,25.47068286,1.694742991,53.52497189
"Birmingham, England, United Kingdom",6/20/2022,14.5,14.5,8.6,67.7,0,23.8,,0,0,33.8,23.5,251.7,1004,99.9,16.7,544,1.9,5,10,Overcast,cloudy,,346,0.62935967,21.77861962,11.78625577,40.53707508
"Birmingham, England, United Kingdom",6/20/2022,14.6,14.6,8.5,66.82,0,23.8,,0,0,33.1,21.8,249.4,1004,99.8,18.2,494,1.8,5,10,Overcast,cloudy,,52,0.4078492487,27.52650655,14.08548605,37.43726658
"Birmingham, England, United Kingdom",6/20/2022,14.8,14.8,8.5,65.95,0.8,23.8,rain,0,0,32.4,20.2,247,1004,99.7,19.6,444,1.6,4,10,Overcast,cloudy,,360,0.3467065409,27.86094979,14.39988707,35.18910168
"Birmingham, England, United Kingdom",6/20/2022,14.4,14.4,8.5,67.54,0,23.8,,0,0,32,20.4,241.7,1004,83.8,20.5,400,1.4,4,10,Partially cloudy,partly-cloudy-day,,293,0.5337702834,27.44223107,12.62962741,40.58114243
"Birmingham, England, United Kingdom",6/20/2022,14.2,14.2,8.6,69.18,0,23.8,,0,0,31.7,20.6,236.3,1004,67.8,21.5,356,1.3,4,10,Partially cloudy,partly-cloudy-day,,86,0.1504654149,29.65352885,5.615172126,32.91658509
"Birmingham, England, United Kingdom",6/20/2022,13.9,13.9,8.7,70.86,0.6,23.8,rain,0,0,31.3,20.9,231,1004,51.9,22.4,312,1.1,3,10,Partially cloudy,partly-cloudy-day,,65,-0.1320357991,28.74444966,6.909618032,23.55736957
"Birmingham, England, United Kingdom",6/20/2022,12.6,12.6,8.6,76.79,0,4.8,,0,0,31.9,18.5,224.1,1004.3,44.2,23,238.7,0.8,2,10,Partially cloudy,partly-cloudy-day,,28,-0.4783516411,29.09005165,10.87063253,14.05807155
"Birmingham, England, United Kingdom",6/20/2022,11.3,11.3,8.6,83.28,0,4.8,,0,0,32.5,16.1,217.1,1004.7,36.4,23.5,165.3,0.6,2,10,Partially cloudy,partly-cloudy-day,,260,0.8629637841,28.91421263,4.622491567,49.40531225
"Birmingham, England, United Kingdom",6/20/2022,10.1,10.1,8.6,90.4,0.2,4.8,rain,0,0,33.1,13.7,210.2,1005,28.7,24.1,92,0.3,0,10,Partially cloudy,partly-cloudy-night,,44,0.1135604241,24.84609658,3.262775411,26.86504617
"Birmingham, England, United Kingdom",6/20/2022,10,10,8.4,89.38,0,4.8,,0,0,33.6,14,206.4,1005,52.5,24.1,61.3,0.2,0,10,Partially cloudy,partly-cloudy-night,,256,-0.929940892,26.3997662,3.083088287,4.495230769
"Birmingham, England, United Kingdom",6/21/2022,10,8,8.2,88.38,0,4.8,,0,0,34.1,14.4,202.6,1005,76.2,24.1,30.7,0.1,0,10,Partially cloudy,partly-cloudy-night,,266,-0.6884925196,23.92449831,4.292473025,7.05700915
"Birmingham, England, United Kingdom",6/21/2022,10,7.9,8,87.38,0,4.8,,0,0,34.6,14.8,198.8,1005,100,24.1,0,,0,10,Overcast,cloudy,,99,0.136210986,22.48757401,2.435432546,25.39673662
"Birmingham, England, United Kingdom",6/21/2022,9.8,7.7,8.3,90.38,0,4.8,,0,0,33.6,15.1,197.2,1004.7,99.7,22,0,,0,10,Overcast,cloudy,,11,-0.356246358,27.75387814,8.877785834,17.5359585
"Birmingham, England, United Kingdom",6/21/2022,9.7,7.5,8.7,93.49,0,4.8,,0,0,32.6,15.5,195.7,1004.3,99.5,19.8,0,,0,10,Overcast,cloudy,,268,0.6704499692,25.43102294,7.224372985,40.43394769
"Birmingham, England, United Kingdom",6/21/2022,9.6,7.3,9.1,96.69,0.1,4.8,rain,0,0,31.7,15.8,194.1,1004,99.2,17.7,0,,0,10,Overcast,cloudy,,352,0.6133924313,27.19941773,14.99585022,39.36355744
"Birmingham, England, United Kingdom",6/21/2022,9.8,7.7,9.2,96.05,0,4.8,,0,0,29.2,14.9,192.6,1004,99.5,19.8,7,0,0,10,Overcast,cloudy,,220,0.538814857,25.39210211,10.19484376,35.89549898
